RCA(%);Asphalt(%);Additive(%);TR(°C);HD (km);WC (%);OD(mgCFC-11eq);GW(kgCO2eq);SM(kgO3eq);AC(kgSO2eq);EU(gNeq);CA(CTUh E-6);NCA(CTUh E-6);RE(gPM2.5eq);EC(CTUe);FFD(MJsurplus)
15;4.5;0.35;30;50;1;2794;13299;546;84;7231;99;699;6402;21044;25255
15;4.5;0.35;30;50;2;3433;16334;668;103;8869;120;852;7862;25687;30948
15;4.5;0.35;30;50;3;4073;19368;791;122;10507;142;1005;9322;30331;36641
15;4.5;0.35;30;50;4;4712;22402;913;141;12144;164;1158;10781;34974;42334
15;4.5;0.35;30;100;1;2794;13300;546;84;7231;99;700;6402;21049;25256
15;4.5;0.35;30;100;2;3434;16334;668;103;8869;120;853;7862;25692;30949
15;4.5;0.35;30;100;3;4073;19368;791;122;10507;142;1005;9322;30336;36642
15;4.5;0.35;30;100;4;4712;22403;913;141;12145;164;1158;10782;34979;42335
15;4.5;0.35;30;150;1;2794;13301;546;84;7232;99;700;6403;21054;25257
15;4.5;0.35;30;150;2;3434;16335;668;103;8870;120;853;7862;25698;30950
15;4.5;0.35;30;150;3;4073;19369;791;122;10508;142;1006;9322;30341;36644
15;4.5;0.35;30;150;4;4712;22403;913;141;12146;164;1159;10782;34984;42337
15;4.5;0.35;40;0;1;2585;12306;506;78;6694;92;649;5924;19519;23390
15;4.5;0.35;40;0;2;3220;15319;627;97;8320;113;801;7373;24130;29044
15;4.5;0.35;40;0;3;3854;18332;749;116;9947;135;953;8823;28741;34697
15;4.5;0.35;40;0;4;4489;21345;870;134;11573;156;1105;10273;33352;40350
15;4.5;0.35;40;50;1;2585;12306;506;78;6695;92;649;5924;19524;23392
15;4.5;0.35;40;50;2;3220;15319;627;97;8321;113;801;7374;24135;29045
15;4.5;0.35;40;50;3;3855;18332;749;116;9948;135;953;8823;28746;34698
15;4.5;0.35;40;50;4;4489;21345;870;134;11574;156;1105;10273;33358;40352
15;4.5;0.35;40;100;1;2585;12307;506;78;6695;92;649;5925;19529;23393
15;4.5;0.35;40;100;2;3220;15320;627;97;8322;113;801;7374;24140;29046
15;4.5;0.35;40;100;3;3855;18333;749;116;9948;135;953;8824;28751;34700
15;4.5;0.35;40;100;4;4490;21346;871;134;11575;156;1105;10273;33363;40353
15;4.5;0.35;40;150;1;2585;12308;506;78;6696;92;650;5925;19534;23394
15;4.5;0.35;40;150;2;3220;15321;627;97;8323;113;802;7375;24145;29048
15;4.5;0.35;40;150;3;3855;18334;749;116;9949;135;953;8824;28757;34701
15;4.5;0.35;40;150;4;4490;21347;871;134;11576;156;1105;10274;33368;40354
15;4.5;0.45;10;0;1;3212;15285;626;96;8303;113;799;7357;24080;28980
15;4.5;0.45;10;0;2;3861;18362;750;116;9964;135;955;8837;28788;34752
15;4.5;0.45;10;0;3;4509;21438;874;135;11625;157;1110;10318;33496;40525
15;4.5;0.45;10;0;4;5157;24515;998;154;13285;179;1265;11798;38204;46297
15;4.5;0.45;10;50;1;3213;15286;626;96;8304;113;800;7358;24085;28981
15;4.5;0.45;10;50;2;3861;18362;750;116;9964;135;955;8838;28793;34754
15;4.5;0.45;10;50;3;4509;21439;874;135;11625;157;1110;10318;33501;40526
15;4.5;0.45;10;50;4;5157;24515;998;154;13286;179;1265;11798;38209;46299
15;4.5;0.45;10;100;1;3213;15286;626;96;8304;113;800;7358;24090;28983
15;4.5;0.45;10;100;2;3861;18363;750;116;9965;135;955;8838;28798;34755
15;4.5;0.45;10;100;3;4509;21439;874;135;11626;157;1110;10318;33506;40527
15;4.5;0.45;10;100;4;5157;24516;998;154;13287;179;1265;11799;38215;46300
15;4.5;0.45;10;150;1;3213;15287;626;96;8305;113;800;7358;24095;28984
15;4.5;0.45;10;150;2;3861;18363;750;116;9966;135;955;8839;28803;34756
15;4.5;0.45;10;150;3;4509;21440;874;135;11627;157;1110;10319;33511;40529
15;4.5;0.45;10;150;4;5157;24516;998;154;13287;179;1265;11799;38220;46301
15;4.5;0.45;20;0;1;3003;14292;586;90;7767;106;749;6879;22560;27117
15;4.5;0.45;20;0;2;3647;17347;709;109;9416;128;903;8349;27236;32850
15;4.5;0.45;20;0;3;4291;20403;832;129;11066;149;1057;9819;31912;38582
15;4.5;0.45;20;0;4;4934;23458;956;148;12715;171;1211;11290;36588;44315
15;4.5;0.45;20;50;1;3003;14293;586;90;7768;106;749;6880;22565;27118
15;4.5;0.45;20;50;2;3647;17348;709;109;9417;128;904;8350;27241;32851
15;4.5;0.45;20;50;3;4291;20403;832;129;11066;149;1058;9820;31917;38584
15;4.5;0.45;20;50;4;4935;23459;956;148;12716;171;1212;11290;36593;44316
15;4.5;0.45;20;100;1;3004;14293;586;90;7768;106;750;6880;22570;27119
15;4.5;0.45;20;100;2;3647;17349;709;109;9418;128;904;8350;27246;32852
15;4.5;0.45;20;100;3;4291;20404;832;129;11067;149;1058;9820;31922;38585
15;4.5;0.45;20;100;4;4935;23459;956;148;12716;171;1212;11290;36598;44318
15;4.5;0.45;20;150;1;3004;14294;586;90;7769;106;750;6881;22575;27121
15;4.5;0.45;20;150;2;3647;17349;709;109;9418;128;904;8351;27251;32853
15;4.5;0.45;20;150;3;4291;20405;833;129;11068;149;1058;9821;31927;38586
15;4.5;0.45;20;150;4;4935;23460;956;148;12717;171;1212;11291;36603;44319
15;4.5;0.45;30;0;1;2794;13299;546;84;7231;99;699;6402;21040;25254
15;4.5;0.45;30;0;2;3433;16333;668;103;8869;120;852;7862;25684;30947
15;4.5;0.45;30;0;3;4073;19367;791;122;10507;142;1005;9321;30327;36640
15;4.5;0.45;30;0;4;4712;22402;913;141;12145;164;1158;10781;34971;42333
15;4.5;0.45;30;50;1;2794;13300;546;84;7232;99;699;6402;21045;25255
15;4.5;0.45;30;50;2;3433;16334;668;103;8870;120;852;7862;25689;30948
15;4.5;0.45;30;50;3;4073;19368;791;122;10507;142;1005;9322;30332;36641
15;4.5;0.45;30;50;4;4712;22402;913;141;12145;164;1158;10782;34976;42334
15;4.5;0.45;30;100;1;2794;13300;546;84;7232;99;700;6402;21050;25256
15;4.5;0.45;30;100;2;3434;16334;668;103;8870;120;853;7862;25694;30949
15;4.5;0.45;30;100;3;4073;19369;791;122;10508;142;1005;9322;30337;36642
15;4.5;0.45;30;100;4;4712;22403;913;141;12146;164;1158;10782;34981;42335
15;4.5;0.45;30;150;1;2794;13301;546;84;7233;99;700;6403;21056;25258
15;4.5;0.45;30;150;2;3434;16335;668;103;8871;120;853;7863;25699;30951
15;4.5;0.45;30;150;3;4073;19369;791;122;10509;142;1006;9322;30342;36644
15;4.5;0.45;30;150;4;4712;22403;913;141;12147;164;1159;10782;34986;42337
15;4.5;0.45;40;0;1;2585;12306;506;78;6695;92;649;5924;19521;23390
15;4.5;0.45;40;0;2;3220;15319;627;97;8321;113;801;7374;24132;29044
15;4.5;0.45;40;0;3;3854;18332;749;116;9948;135;953;8823;28743;34697
15;4.5;0.45;40;0;4;4489;21345;870;134;11574;156;1105;10273;33354;40350
15;4.5;0.45;40;50;1;2585;12307;506;78;6696;92;649;5924;19526;23392
15;4.5;0.45;40;50;2;3220;15320;627;97;8322;113;801;7374;24137;29045
15;4.5;0.45;40;50;3;3855;18333;749;116;9949;135;953;8824;28748;34698
15;4.5;0.45;40;50;4;4489;21346;870;134;11575;156;1105;10273;33359;40352
15;4.5;0.45;40;100;1;2585;12307;506;78;6696;92;649;5925;19531;23393
15;4.5;0.45;40;100;2;3220;15320;627;97;8323;113;801;7374;24142;29046
15;4.5;0.45;40;100;3;3855;18333;749;116;9949;135;953;8824;28753;34700
15;4.5;0.45;40;100;4;4490;21346;871;134;11576;156;1105;10274;33364;40353
15;4.5;0.45;40;150;1;2585;12308;506;78;6697;92;650;5925;19536;23394
15;4.5;0.45;40;150;2;3220;15321;627;97;8323;113;802;7375;24147;29048
15;4.5;0.45;40;150;3;3855;18334;749;116;9950;135;953;8824;28758;34701
15;4.5;0.45;40;150;4;4490;21347;871;134;11576;156;1105;10274;33369;40354
15;5;0.15;10;0;1;3231;15376;630;97;8350;114;807;7400;24264;29184
15;5;0.15;10;0;2;3876;18436;753;116;10002;136;961;8872;28947;34926
15;5;0.15;10;0;3;4521;21496;877;135;11654;157;1115;10345;33630;40667
15;5;0.15;10;0;4;5165;24556;1000;155;13305;179;1269;11817;38313;46409
15;5;0.15;10;50;1;3231;15376;630;97;8351;114;807;7401;24269;29186
15;5;0.15;10;50;2;3876;18436;753;116;10002;136;961;8873;28952;34927
15;5;0.15;10;50;3;4521;21496;877;135;11654;157;1115;10345;33635;40669
15;5;0.15;10;50;4;5165;24556;1000;155;13306;179;1270;11817;38318;46410
15;5;0.15;10;100;1;3231;15377;630;97;8351;114;807;7401;24274;29187
15;5;0.15;10;100;2;3876;18437;753;116;10003;136;961;8873;28957;34928
15;5;0.15;10;100;3;4521;21497;877;135;11655;157;1115;10345;33640;40670
15;5;0.15;10;100;4;5166;24557;1000;155;13307;179;1270;11818;38323;46411
15;5;0.15;10;150;1;3232;15377;630;97;8352;114;807;7401;24279;29188
15;5;0.15;10;150;2;3876;18437;753;116;10004;136;961;8874;28962;34930
15;5;0.15;10;150;3;4521;21497;877;135;11656;157;1116;10346;33645;40671
15;5;0.15;10;150;4;5166;24557;1000;155;13308;179;1270;11818;38328;46413
15;5;0.15;20;0;1;3020;14374;589;91;7809;107;756;6918;22732;27306
15;5;0.15;20;0;2;3660;17413;712;110;9450;128;909;8381;27383;33008
15;5;0.15;20;0;3;4301;20452;835;129;11090;150;1063;9843;32034;38710
15;5;0.15;20;0;4;4941;23491;957;148;12731;172;1216;11305;36684;44412
15;5;0.15;20;50;1;3020;14375;589;91;7810;107;756;6919;22737;27307
15;5;0.15;20;50;2;3661;17414;712;110;9451;128;909;8381;27388;33009
15;5;0.15;20;50;3;4301;20453;835;129;11091;150;1063;9843;32039;38711
15;5;0.15;20;50;4;4941;23492;957;148;12732;172;1216;11305;36689;44413
15;5;0.15;20;100;1;3020;14376;590;91;7811;107;756;6919;22742;27308
15;5;0.15;20;100;2;3661;17414;712;110;9451;128;910;8381;27393;33010
15;5;0.15;20;100;3;4301;20453;835;129;11092;150;1063;9843;32044;38712
15;5;0.15;20;100;4;4941;23492;957;148;12732;172;1216;11306;36694;44414
15;5;0.15;20;150;1;3021;14376;590;91;7811;107;756;6920;22747;27310
15;5;0.15;20;150;2;3661;17415;712;110;9452;128;910;8382;27398;33012
15;5;0.15;20;150;3;4301;20454;835;129;11092;150;1063;9844;32049;38714
15;5;0.15;20;150;4;4941;23493;958;148;12733;172;1216;11306;36699;44416
15;5;0.15;30;0;1;2809;13373;549;84;7269;99;706;6437;21200;25427
15;5;0.15;30;0;2;3445;16391;671;103;8898;121;858;7889;25818;31090
15;5;0.15;30;0;3;4081;19409;793;122;10527;143;1010;9341;30437;36752
15;5;0.15;30;0;4;4717;22427;914;141;12156;164;1162;10793;35055;42415
15;5;0.15;30;50;1;2809;13374;549;84;7270;99;706;6437;21205;25428
15;5;0.15;30;50;2;3445;16392;671;103;8899;121;858;7889;25823;31091
15;5;0.15;30;50;3;4081;19409;793;122;10528;143;1010;9341;30442;36753
15;5;0.15;30;50;4;4717;22427;914;141;12157;164;1162;10793;35060;42416
15;5;0.15;30;100;1;2809;13374;549;84;7270;99;706;6437;21210;25430
15;5;0.15;30;100;2;3445;16392;671;103;8899;121;858;7889;25828;31092
15;5;0.15;30;100;3;4081;19410;793;122;10529;143;1010;9341;30447;36755
15;5;0.15;30;100;4;4717;22428;914;141;12158;164;1162;10793;35065;42417
15;5;0.15;30;150;1;2810;13375;549;84;7271;100;706;6438;21215;25431
15;5;0.15;30;150;2;3445;16393;671;103;8900;121;858;7890;25833;31093
15;5;0.15;30;150;3;4081;19411;793;122;10529;143;1010;9342;30452;36756
15;5;0.15;30;150;4;4717;22429;915;141;12158;164;1162;10794;35071;42418
15;5;0.15;40;0;1;2598;12372;509;78;6728;92;655;5955;19667;23548
15;5;0.15;40;0;2;3230;15369;630;97;8346;114;806;7397;24254;29171
15;5;0.15;40;0;3;3861;18366;750;116;9964;135;957;8839;28840;34794
15;5;0.15;40;0;4;4492;21362;871;135;11582;156;1108;10281;33426;40417
15;5;0.15;40;50;1;2598;12372;509;78;6729;92;655;5955;19672;23550
15;5;0.15;40;50;2;3230;15369;630;97;8347;114;806;7397;24259;29173
15;5;0.15;40;50;3;3861;18366;751;116;9965;135;957;8839;28845;34796
15;5;0.15;40;50;4;4493;21363;871;135;11582;157;1109;10281;33431;40419
15;5;0.15;40;100;1;2599;12373;509;78;6730;92;655;5956;19677;23551
15;5;0.15;40;100;2;3230;15370;630;97;8348;114;806;7398;24264;29174
15;5;0.15;40;100;3;3861;18367;751;116;9965;135;958;8839;28850;34797
15;5;0.15;40;100;4;4493;21364;872;135;11583;157;1109;10281;33437;40420
15;5;0.15;40;150;1;2599;12374;509;78;6730;92;656;5956;19682;23552
15;5;0.15;40;150;2;3230;15370;630;97;8348;114;807;7398;24269;29175
15;5;0.15;40;150;3;3861;18367;751;116;9966;135;958;8840;28855;34798
15;5;0.15;40;150;4;4493;21364;872;135;11584;157;1109;10282;33442;40421
15;5;0.25;10;0;1;3231;15376;630;97;8351;114;807;7400;24266;29185
15;5;0.25;10;0;2;3876;18436;753;116;10003;136;961;8873;28949;34926
15;5;0.25;10;0;3;4521;21496;877;135;11655;157;1115;10345;33632;40667
15;5;0.25;10;0;4;5165;24556;1000;155;13306;179;1269;11817;38315;46409
15;5;0.25;10;50;1;3231;15376;630;97;8352;114;807;7401;24271;29186
15;5;0.25;10;50;2;3876;18436;753;116;10003;136;961;8873;28954;34927
15;5;0.25;10;50;3;4521;21496;877;135;11655;157;1115;10345;33637;40669
15;5;0.25;10;50;4;5165;24556;1000;155;13307;179;1270;11817;38320;46410
15;5;0.25;10;100;1;3231;15377;630;97;8352;114;807;7401;24276;29187
15;5;0.25;10;100;2;3876;18437;753;116;10004;136;961;8873;28959;34929
15;5;0.25;10;100;3;4521;21497;877;135;11656;157;1115;10346;33642;40670
15;5;0.25;10;100;4;5166;24557;1000;155;13308;179;1270;11818;38325;46411
15;5;0.25;10;150;1;3232;15378;630;97;8353;114;807;7401;24281;29188
15;5;0.25;10;150;2;3876;18438;753;116;10005;136;961;8874;28964;34930
15;5;0.25;10;150;3;4521;21498;877;135;11657;158;1116;10346;33647;40671
15;5;0.25;10;150;4;5166;24558;1000;155;13309;179;1270;11818;38330;46413
15;5;0.25;20;0;1;3020;14375;589;91;7810;107;756;6919;22734;27306
15;5;0.25;20;0;2;3660;17413;712;110;9451;128;909;8381;27384;33008
15;5;0.25;20;0;3;4301;20452;835;129;11091;150;1063;9843;32035;38710
15;5;0.25;20;0;4;4941;23491;957;148;12732;172;1216;11305;36686;44412
15;5;0.25;20;50;1;3020;14375;589;91;7811;107;756;6919;22739;27307
15;5;0.25;20;50;2;3661;17414;712;110;9452;128;909;8381;27389;33009
15;5;0.25;20;50;3;4301;20453;835;129;11092;150;1063;9843;32040;38711
15;5;0.25;20;50;4;4941;23492;957;148;12733;172;1216;11305;36691;44413
15;5;0.25;20;100;1;3020;14376;590;91;7812;107;756;6919;22744;27308
15;5;0.25;20;100;2;3661;17415;712;110;9452;128;910;8381;27394;33010
15;5;0.25;20;100;3;4301;20454;835;129;11093;150;1063;9844;32045;38712
15;5;0.25;20;100;4;4941;23493;957;148;12733;172;1216;11306;36696;44414
15;5;0.25;20;150;1;3021;14376;590;91;7812;107;756;6920;22749;27310
15;5;0.25;20;150;2;3661;17415;712;110;9453;128;910;8382;27400;33012
15;5;0.25;20;150;3;4301;20454;835;129;11093;150;1063;9844;32050;38714
15;5;0.25;20;150;4;4941;23493;958;148;12734;172;1216;11306;36701;44416
15;5;0.25;30;0;1;2809;13373;549;84;7270;99;706;6437;21201;25427
15;5;0.25;30;0;2;3445;16391;671;103;8899;121;858;7889;25820;31090
15;5;0.25;30;0;3;4081;19409;793;122;10528;143;1010;9341;30438;36752
15;5;0.25;30;0;4;4717;22427;914;141;12157;164;1162;10793;35057;42415
15;5;0.25;30;50;1;2809;13374;549;84;7271;99;706;6437;21206;25428
15;5;0.25;30;50;2;3445;16392;671;103;8900;121;858;7889;25825;31091
15;5;0.25;30;50;3;4081;19410;793;122;10529;143;1010;9341;30443;36753
15;5;0.25;30;50;4;4717;22428;914;141;12158;164;1162;10793;35062;42416
15;5;0.25;30;100;1;2809;13375;549;84;7271;100;706;6438;21211;25430
15;5;0.25;30;100;2;3445;16392;671;103;8900;121;858;7890;25830;31092
15;5;0.25;30;100;3;4081;19410;793;122;10530;143;1010;9342;30449;36755
15;5;0.25;30;100;4;4717;22428;914;141;12159;164;1162;10794;35067;42417
15;5;0.25;30;150;1;2810;13375;549;84;7272;100;706;6438;21216;25431
15;5;0.25;30;150;2;3445;16393;671;103;8901;121;858;7890;25835;31093
15;5;0.25;30;150;3;4081;19411;793;122;10530;143;1010;9342;30454;36756
15;5;0.25;30;150;4;4717;22429;915;141;12159;164;1162;10794;35072;42418
15;5;0.25;40;0;1;2598;12372;509;78;6729;92;655;5955;19669;23548
15;5;0.25;40;0;2;3230;15369;630;97;8347;114;806;7397;24255;29171
15;5;0.25;40;0;3;3861;18366;750;116;9965;135;957;8839;28842;34794
15;5;0.25;40;0;4;4492;21363;871;135;11583;156;1108;10281;33428;40418
15;5;0.25;40;50;1;2598;12373;509;78;6730;92;655;5956;19674;23550
15;5;0.25;40;50;2;3230;15369;630;97;8348;114;806;7397;24260;29173
15;5;0.25;40;50;3;3861;18366;751;116;9966;135;957;8839;28847;34796
15;5;0.25;40;50;4;4493;21363;871;135;11583;157;1109;10281;33433;40419
15;5;0.25;40;100;1;2599;12373;509;78;6731;92;655;5956;19679;23551
15;5;0.25;40;100;2;3230;15370;630;97;8349;114;806;7398;24265;29174
15;5;0.25;40;100;3;3861;18367;751;116;9966;135;958;8840;28852;34797
15;5;0.25;40;100;4;4493;21364;872;135;11584;157;1109;10282;33438;40420
15;5;0.25;40;150;1;2599;12374;509;78;6731;92;656;5956;19684;23552
15;5;0.25;40;150;2;3230;15371;630;97;8349;114;807;7398;24270;29175
15;5;0.25;40;150;3;3861;18368;751;116;9967;135;958;8840;28857;34798
15;5;0.25;40;150;4;4493;21364;872;135;11585;157;1109;10282;33443;40421
15;5;0.35;10;0;1;3231;15376;630;97;8352;114;807;7401;24268;29185
15;5;0.35;10;0;2;3876;18436;753;116;10004;136;961;8873;28951;34926
15;5;0.35;10;0;3;4521;21496;877;135;11656;157;1115;10345;33634;40667
15;5;0.35;10;0;4;5165;24556;1000;155;13307;179;1269;11817;38317;46409
15;5;0.35;10;50;1;3231;15377;630;97;8353;114;807;7401;24273;29186
15;5;0.35;10;50;2;3876;18437;753;116;10004;136;961;8873;28956;34927
15;5;0.35;10;50;3;4521;21497;877;135;11656;157;1115;10345;33639;40669
15;5;0.35;10;50;4;5165;24557;1000;155;13308;179;1270;11818;38322;46410
15;5;0.35;10;100;1;3231;15377;630;97;8353;114;807;7401;24278;29187
15;5;0.35;10;100;2;3876;18437;753;116;10005;136;961;8874;28961;34929
15;5;0.35;10;100;3;4521;21497;877;135;11657;157;1115;10346;33644;40670
15;5;0.35;10;100;4;5166;24557;1000;155;13309;179;1270;11818;38327;46411
15;5;0.35;10;150;1;3232;15378;630;97;8354;114;807;7402;24283;29188
15;5;0.35;10;150;2;3876;18438;753;116;10006;136;961;8874;28966;34930
15;5;0.35;10;150;3;4521;21498;877;135;11658;158;1116;10346;33649;40671
15;5;0.35;10;150;4;5166;24558;1000;155;13310;179;1270;11818;38332;46413
15;5;0.35;20;0;1;3020;14375;589;91;7811;107;756;6919;22735;27306
15;5;0.35;20;0;2;3660;17414;712;110;9452;128;909;8381;27386;33008
15;5;0.35;20;0;3;4301;20453;835;129;11092;150;1063;9843;32037;38710
15;5;0.35;20;0;4;4941;23492;957;148;12733;172;1216;11305;36688;44412
15;5;0.35;20;50;1;3020;14375;589;91;7812;107;756;6919;22740;27307
15;5;0.35;20;50;2;3661;17414;712;110;9453;128;909;8381;27391;33009
15;5;0.35;20;50;3;4301;20453;835;129;11093;150;1063;9843;32042;38711
15;5;0.35;20;50;4;4941;23492;957;148;12734;172;1216;11306;36693;44413
15;5;0.35;20;100;1;3020;14376;590;91;7813;107;756;6920;22745;27308
15;5;0.35;20;100;2;3661;17415;712;110;9453;128;910;8382;27396;33010
15;5;0.35;20;100;3;4301;20454;835;129;11094;150;1063;9844;32047;38712
15;5;0.35;20;100;4;4941;23493;957;148;12734;172;1216;11306;36698;44414
15;5;0.35;20;150;1;3021;14377;590;91;7813;107;756;6920;22750;27310
15;5;0.35;20;150;2;3661;17416;712;110;9454;128;910;8382;27401;33012
15;5;0.35;20;150;3;4301;20454;835;129;11094;150;1063;9844;32052;38714
15;5;0.35;20;150;4;4941;23493;958;148;12735;172;1216;11306;36703;44416
15;5;0.35;30;0;1;2809;13374;549;84;7271;99;706;6437;21203;25427
15;5;0.35;30;0;2;3445;16391;671;103;8900;121;858;7889;25822;31090
15;5;0.35;30;0;3;4081;19409;793;122;10529;143;1010;9341;30440;36752
15;5;0.35;30;0;4;4717;22427;914;141;12158;164;1162;10793;35059;42415
15;5;0.35;30;50;1;2809;13374;549;84;7272;99;706;6437;21208;25428
15;5;0.35;30;50;2;3445;16392;671;103;8901;121;858;7889;25827;31091
15;5;0.35;30;50;3;4081;19410;793;122;10530;143;1010;9341;30445;36753
15;5;0.35;30;50;4;4717;22428;914;141;12159;164;1162;10793;35064;42416
15;5;0.35;30;100;1;2809;13375;549;84;7272;100;706;6438;21213;25430
15;5;0.35;30;100;2;3445;16393;671;103;8901;121;858;7890;25832;31092
15;5;0.35;30;100;3;4081;19411;793;122;10531;143;1010;9342;30450;36755
15;5;0.35;30;100;4;4717;22428;914;141;12160;164;1162;10794;35069;42417
15;5;0.35;30;150;1;2810;13375;549;84;7273;100;706;6438;21218;25431
15;5;0.35;30;150;2;3445;16393;671;103;8902;121;858;7890;25837;31094
15;5;0.35;30;150;3;4081;19411;793;122;10531;143;1010;9342;30455;36756
15;5;0.35;30;150;4;4717;22429;915;141;12160;164;1162;10794;35074;42419
15;5;0.35;40;0;1;2598;12372;509;78;6730;92;655;5955;19671;23548
15;5;0.35;40;0;2;3230;15369;630;97;8348;114;806;7397;24257;29172
15;5;0.35;40;0;3;3861;18366;750;116;9966;135;957;8839;28843;34795
15;5;0.35;40;0;4;4492;21363;871;135;11584;156;1108;10281;33430;40418
15;5;0.35;40;50;1;2598;12373;509;78;6731;92;655;5956;19676;23550
15;5;0.35;40;50;2;3230;15370;630;97;8349;114;806;7398;24262;29173
15;5;0.35;40;50;3;3861;18367;751;116;9967;135;957;8839;28848;34796
15;5;0.35;40;50;4;4493;21363;871;135;11584;157;1109;10281;33435;40419
15;5;0.35;40;100;1;2599;12373;509;78;6732;92;655;5956;19681;23551
15;5;0.35;40;100;2;3230;15370;630;97;8350;114;806;7398;24267;29174
15;5;0.35;40;100;3;3861;18367;751;116;9967;135;958;8840;28853;34797
15;5;0.35;40;100;4;4493;21364;872;135;11585;157;1109;10282;33440;40420
15;5;0.35;40;150;1;2599;12374;509;78;6732;92;656;5956;19686;23552
15;5;0.35;40;150;2;3230;15371;630;97;8350;114;807;7398;24272;29175
15;5;0.35;40;150;3;3861;18368;751;116;9968;135;958;8840;28859;34798
15;5;0.35;40;150;4;4493;21365;872;135;11586;157;1109;10282;33445;40421
15;5;0.45;10;0;1;3231;15376;630;97;8353;114;807;7401;24269;29185
15;5;0.45;10;0;2;3876;18436;753;116;10005;136;961;8873;28952;34926
15;5;0.45;10;0;3;4521;21496;877;135;11657;157;1115;10345;33635;40668
15;5;0.45;10;0;4;5165;24556;1000;155;13308;179;1269;11817;38318;46409
15;5;0.45;10;50;1;3231;15377;630;97;8354;114;807;7401;24274;29186
15;5;0.45;10;50;2;3876;18437;753;116;10005;136;961;8873;28957;34927
15;5;0.45;10;50;3;4521;21497;877;135;11657;157;1115;10346;33640;40669
15;5;0.45;10;50;4;5165;24557;1000;155;13309;179;1270;11818;38323;46410
15;5;0.45;10;100;1;3231;15378;630;97;8354;114;807;7401;24279;29187
15;5;0.45;10;100;2;3876;18437;753;116;10006;136;961;8874;28962;34929
15;5;0.45;10;100;3;4521;21497;877;135;11658;157;1115;10346;33645;40670
15;5;0.45;10;100;4;5166;24557;1000;155;13310;179;1270;11818;38328;46412
15;5;0.45;10;150;1;3232;15378;630;97;8355;114;807;7402;24284;29188
15;5;0.45;10;150;2;3876;18438;754;116;10007;136;961;8874;28967;34930
15;5;0.45;10;150;3;4521;21498;877;135;11659;158;1116;10346;33650;40671
15;5;0.45;10;150;4;5166;24558;1000;155;13311;179;1270;11819;38333;46413
15;5;0.45;20;0;1;3020;14375;589;91;7812;107;756;6919;22737;27306
15;5;0.45;20;0;2;3660;17414;712;110;9453;128;909;8381;27388;33008
15;5;0.45;20;0;3;4301;20453;835;129;11093;150;1063;9843;32038;38710
15;5;0.45;20;0;4;4941;23492;957;148;12734;172;1216;11305;36689;44412
15;5;0.45;20;50;1;3020;14376;589;91;7813;107;756;6919;22742;27307
15;5;0.45;20;50;2;3661;17415;712;110;9454;128;909;8381;27393;33009
15;5;0.45;20;50;3;4301;20453;835;129;11094;150;1063;9844;32044;38711
15;5;0.45;20;50;4;4941;23492;957;148;12735;172;1216;11306;36694;44413
15;5;0.45;20;100;1;3020;14376;590;91;7814;107;756;6920;22747;27308
15;5;0.45;20;100;2;3661;17415;712;110;9454;128;910;8382;27398;33010
15;5;0.45;20;100;3;4301;20454;835;129;11095;150;1063;9844;32049;38712
